Continent,Entity,Code,Year,"15-49 years old (deaths per 100,000)","50-69 years old (deaths per 100,000)","70+ years old (deaths per 100,000)",70+ years old (deaths),15-49 years old (deaths),50-69 years old (deaths),Smoking (deaths)
WESTERN EUROPE                     ,Spain,ESP,2012,12.47954551,191.0168908,700.3428668,41883.4534,2924.244845,20450.24411,65257.94236
WESTERN EUROPE                     ,Spain,ESP,2013,11.9137395,187.1217733,673.3280602,40620.04204,2747.312786,20431.65128,63799.00611
WESTERN EUROPE                     ,Spain,ESP,2014,11.50935413,185.7632679,662.0465296,40610.22205,2604.775034,20590.18684,63805.18393
WESTERN EUROPE                     ,Spain,ESP,2015,11.24296584,188.5948639,669.4754572,41683.21193,2495.042815,21263.27533,65441.53007
WESTERN EUROPE                     ,Spain,ESP,2016,10.6585905,184.7997339,643.396919,40731.01301,2323.095119,21130.50395,64184.61208
WESTERN EUROPE                     ,Spain,ESP,2017,10.63736657,183.7868764,629.029253,40332.9012,2277.209052,21358.47944,63968.58969
EASTERN ASIA,Sri Lanka,LKA,1990,14.82634996,268.4980753,1030.277712,5025.680319,1360.658312,5143.485071,11529.8237
EASTERN ASIA,Sri Lanka,LKA,1991,13.16012146,244.6338785,962.8515125,4831.383867,1224.784018,4792.619739,10848.78762
EASTERN ASIA,Sri Lanka,LKA,1992,12.7273615,241.1026173,950.0830151,4901.182121,1201.567447,4832.8709,10935.62047
EASTERN ASIA,Sri Lanka,LKA,1993,11.93484268,230.1183902,918.8229226,4876.930697,1142.802329,4737.501201,10757.23423
EASTERN ASIA,Sri Lanka,LKA,1994,12.63395524,238.7295414,940.7583178,5157.587463,1226.344802,5059.895529,11443.82779
EASTERN ASIA,Sri Lanka,LKA,1995,14.15355971,257.8062082,992.5611558,5610.797303,1391.500426,5632.57479,12634.87252
EASTERN ASIA,Sri Lanka,LKA,1996,14.64556413,261.0382232,1005.557644,5848.370626,1456.855153,5885.814965,13191.04074
EASTERN ASIA,Sri Lanka,LKA,1997,15.70575696,269.8110427,1027.723865,6134.701285,1581.148586,6247.501795,13963.35167
EASTERN ASIA,Sri Lanka,LKA,1998,14.35400187,252.5991601,972.3991211,5960.415971,1457.638122,6062.86732,13480.92141
EASTERN ASIA,Sri Lanka,LKA,1999,14.19763325,248.3744839,954.9155476,6007.395708,1453.099162,6177.848064,13638.34293
EASTERN ASIA,Sri Lanka,LKA,2000,14.32923749,246.9808674,947.3208437,6121.330476,1476.68508,6366.108996,13964.12455
EASTERN ASIA,Sri Lanka,LKA,2001,12.82489866,225.5204632,886.7697311,5902.091237,1329.136728,6044.222969,13275.45093
EASTERN ASIA,Sri Lanka,LKA,2002,11.65827788,207.4169703,838.0122738,5761.713106,1214.905204,5777.810497,12754.42881
EASTERN ASIA,Sri Lanka,LKA,2003,11.47432405,203.0524555,826.8291188,5902.362385,1201.517658,5864.00972,12967.88976
EASTERN ASIA,Sri Lanka,LKA,2004,10.8035402,191.4731263,805.0094473,5929.195822,1134.739076,5723.350311,12787.28521
EASTERN ASIA,Sri Lanka,LKA,2005,10.53771156,185.3714162,782.4139971,5946.479981,1109.589231,5730.470287,12786.5395
EASTERN ASIA,Sri Lanka,LKA,2006,10.52723224,181.9094586,763.7579045,6001.101554,1112.072401,5820.195186,12933.36914
EASTERN ASIA,Sri Lanka,LKA,2007,10.43267228,178.8724498,754.5387524,6139.816771,1105.954241,5917.318706,13163.08972
EASTERN ASIA,Sri Lanka,LKA,2008,10.41427088,177.3092116,745.2259244,6245.623859,1107.853158,6069.227424,13422.70444
EASTERN ASIA,Sri Lanka,LKA,2009,9.325656378,160.8987538,683.8560024,5939.089583,994.7515159,5690.14565,12623.98675
EASTERN ASIA,Sri Lanka,LKA,2010,8.839708425,154.6409165,660.3088072,5950.276677,944.7691009,5648.652926,12543.6987
EASTERN ASIA,Sri Lanka,LKA,2011,8.841892314,156.1325086,661.7360389,6188.794966,946.4904375,5886.894662,13022.18007
EASTERN ASIA,Sri Lanka,LKA,2012,8.422631055,150.688374,643.8821316,6243.550145,902.6393921,5860.820328,13007.00986
EASTERN ASIA,Sri Lanka,LKA,2013,7.609934757,141.6188713,610.2676998,6169.150521,816.2084942,5665.749474,12651.10849
EASTERN ASIA,Sri Lanka,LKA,2014,7.252687862,140.0895401,597.9895106,6335.145909,778.8119185,5746.371898,12860.32973
EASTERN ASIA,Sri Lanka,LKA,2015,7.057734332,134.7617679,567.273017,6318.745114,759.4497744,5651.682935,12729.87782
EASTERN ASIA,Sri Lanka,LKA,2016,6.816240516,130.816245,542.1725981,6366.391508,735.6600105,5596.082932,12698.13445
EASTERN ASIA,Sri Lanka,LKA,2017,6.602163243,127.843147,519.7891731,6393.482,715.0792231,5580.331144,12688.89237
WESTERN EUROPE                     ,Sweden,SWE,1990,12.95584078,288.6406258,1218.752551,13204.0427,544.4990389,5049.855283,18798.39702
WESTERN EUROPE                     ,Sweden,SWE,1991,13.05597159,281.9786037,1179.586529,13008.78924,550.4583805,4919.279821,18478.52744
WESTERN EUROPE                     ,Sweden,SWE,1992,12.35686839,262.1632514,1125.37498,12547.62222,520.6673263,4612.147657,17680.43721
WESTERN EUROPE                     ,Sweden,SWE,1993,11.93878531,246.8851054,1100.08326,12384.91419,501.1457313,4408.213169,17294.27309
WESTERN EUROPE                     ,Sweden,SWE,1994,11.38133228,227.6696608,1042.721206,11833.87198,475.2127577,4148.164231,16457.24897
WESTERN EUROPE                     ,Sweden,SWE,1995,11.05110132,221.0945669,1042.62516,11917.14957,458.7983383,4115.242945,16491.19085
WESTERN EUROPE                     ,Sweden,SWE,1996,10.34532375,210.9524957,1039.32181,11925.94349,426.6034308,4016.140629,16368.68755
WESTERN EUROPE                     ,Sweden,SWE,1997,9.758292999,201.9500291,1034.412283,11891.05757,399.8003364,3930.375488,16221.23339
WESTERN EUROPE                     ,Sweden,SWE,1998,9.431970932,195.003815,1040.223219,11990.59707,384.0660028,3872.262119,16246.92519
WESTERN EUROPE                     ,Sweden,SWE,1999,9.327896389,189.9445062,1051.251647,12111.87708,378.2766582,3843.428836,16333.58258
WESTERN EUROPE                     ,Sweden,SWE,2000,8.842869748,184.1003136,1043.154764,12027.36378,358.1398022,3782.815503,16168.31909
WESTERN EUROPE                     ,Sweden,SWE,2001,8.44216059,182.0103522,1043.803042,12026.08661,342.3954271,3790.859435,16159.34148
WESTERN EUROPE                     ,Sweden,SWE,2002,7.862902643,177.467698,1038.106806,11947.6798,319.69649,3748.105581,16015.48187
WESTERN EUROPE                     ,Sweden,SWE,2003,7.597889476,174.1408358,1021.973889,11724.05639,310.3489644,3735.534742,15769.94009
WESTERN EUROPE                     ,Sweden,SWE,2004,7.525402743,177.5355676,1021.019478,11690.29994,309.5526954,3859.901902,15859.75454
WESTERN EUROPE                     ,Sweden,SWE,2005,6.75515124,172.270032,992.6964874,11365.85347,280.3597474,3796.800332,15443.01355
WESTERN EUROPE                     ,Sweden,SWE,2006,6.349939312,170.4646597,979.8310759,11255.34141,266.0016887,3805.77411,15327.11721
WESTERN EUROPE                     ,Sweden,SWE,2007,6.025037817,169.6713976,960.978823,11090.87708,254.8141366,3832.694211,15178.38543
WESTERN EUROPE                     ,Sweden,SWE,2008,5.648869807,168.8595572,932.2456364,10843.09052,241.1264595,3850.332438,14934.54942
WESTERN EUROPE                     ,Sweden,SWE,2009,5.315473232,167.244986,901.5542615,10599.39974,228.8230929,3844.591131,14672.81396
WESTERN EUROPE                     ,Sweden,SWE,2010,4.799132683,160.5077001,861.9686682,10242.26989,208.0742283,3720.227851,14170.57197
WESTERN EUROPE                     ,Sweden,SWE,2011,4.628516844,157.985903,848.3608844,10224.34643,201.7682924,3688.663316,14114.77804
WESTERN EUROPE                     ,Sweden,SWE,2012,4.443444948,152.5252638,815.9164037,10059.47188,194.4878915,3576.442557,13830.40233
WESTERN EUROPE                     ,Sweden,SWE,2013,4.221708267,148.6544921,788.2943648,10007.50567,185.354966,3496.742751,13689.60338
WESTERN EUROPE                     ,Sweden,SWE,2014,3.910337801,142.3098118,758.5712979,9961.79413,171.920569,3362.106477,13495.82118
WESTERN EUROPE                     ,Sweden,SWE,2015,3.597097544,135.3293486,734.0874809,9972.898456,158.4872405,3209.982463,13341.36816
WESTERN EUROPE                     ,Sweden,SWE,2016,3.358527627,127.771498,711.2550302,9987.923971,148.3374366,3042.236661,13178.49807
WESTERN EUROPE                     ,Sweden,SWE,2017,3.205439288,122.8952704,698.5895773,10113.3488,142.0415859,2938.557671,13193.94806
WESTERN EUROPE                     ,Switzerland,CHE,1990,14.4640884,288.1225036,1101.80477,7661.170191,535.4233564,4017.565874,12214.15942
WESTERN EUROPE                     ,Switzerland,CHE,1991,15.1009527,282.1798856,1070.09726,7579.11942,560.5294009,3968.191679,12107.8405
WESTERN EUROPE                     ,Switzerland,CHE,1992,14.65389455,268.5884562,1024.619215,7371.425211,544.1652227,3827.082743,11742.67318
WESTERN EUROPE                     ,Switzerland,CHE,1993,14.09658784,252.680337,985.2398619,7206.095336,522.9759995,3653.190666,11382.262
WESTERN EUROPE                     ,Switzerland,CHE,1994,14.05677682,244.3254949,965.7364473,7174.172981,520.7547105,3588.955968,11283.88366
WESTERN EUROPE                     ,Switzerland,CHE,1995,13.17075717,239.7007508,961.9260501,7252.306612,487.4659862,3576.308552,11316.08115
WESTERN EUROPE                     ,Switzerland,CHE,1996,12.40359435,223.4900245,925.6255014,7078.063586,458.393363,3392.652536,10929.10948
WESTERN EUROPE                     ,Switzerland,CHE,1997,12.51940586,221.357728,930.3688689,7201.816849,462.3655806,3418.650145,11082.83257
WESTERN EUROPE                     ,Switzerland,CHE,1998,11.94680835,216.02075,921.7739385,7226.841675,441.0692496,3392.135602,11060.04653
WESTERN EUROPE                     ,Switzerland,CHE,1999,11.14614575,206.9027742,894.3790068,7104.930493,412.031203,3297.417826,10814.37952
WESTERN EUROPE                     ,Switzerland,CHE,2000,11.14547956,207.9614432,886.5318907,7147.693729,412.7982569,3361.437576,10921.92956
WESTERN EUROPE                     ,Switzerland,CHE,2001,10.91214132,198.3303455,856.276392,6996.578069,405.7354546,3246.693099,10649.00662
WESTERN EUROPE                     ,Switzerland,CHE,2002,10.66830754,192.5109743,848.9074152,7033.674437,398.2914534,3196.000749,10627.96664
WESTERN EUROPE                     ,Switzerland,CHE,2003,10.13901576,190.7222675,841.7845797,7064.515646,380.617389,3211.088314,10656.22135
WESTERN EUROPE                     ,Switzerland,CHE,2004,9.830471582,183.2164691,806.3086226,6865.596428,371.1430193,3130.446528,10367.18598
WESTERN EUROPE                     ,Switzerland,CHE,2005,9.663682684,177.7693686,790.689977,6838.938042,367.0771611,3085.999122,10292.01433
WESTERN EUROPE                     ,Switzerland,CHE,2006,8.99094018,174.2714357,776.9092238,6822.175285,343.5942678,3079.655523,10245.42508
WESTERN EUROPE                     ,Switzerland,CHE,2007,8.417995992,173.0477228,759.6340118,6761.981748,323.61744,3118.770474,10204.36966
WESTERN EUROPE                     ,Switzerland,CHE,2008,8.120553089,167.269349,738.6829087,6676.741908,313.910418,3074.312002,10064.96433
WESTERN EUROPE                     ,Switzerland,CHE,2009,8.031173523,165.0087053,738.5083206,6783.315208,312.0152907,3096.237327,10191.56783
WESTERN EUROPE                     ,Switzerland,CHE,2010,7.711468539,159.3043055,720.3944292,6727.984973,301.0486853,3054.525081,10083.55874
WESTERN EUROPE                     ,Switzerland,CHE,2011,7.310333784,152.8516167,697.7804879,6658.194413,286.868595,2992.237495,9937.300503
WESTERN EUROPE                     ,Switzerland,CHE,2012,6.895284542,150.2697118,688.6407486,6739.964813,271.8117435,3002.497896,10014.27445
WESTERN EUROPE                     ,Switzerland,CHE,2013,6.51099181,145.9253349,678.5480657,6822.398314,257.5750484,2978.170744,10058.14411
WESTERN EUROPE                     ,Switzerland,CHE,2014,5.95349598,137.0563762,655.8869014,6782.166471,236.1028948,2858.600522,9876.869888
WESTERN EUROPE                     ,Switzerland,CHE,2015,5.414565835,129.6143328,651.049741,6918.463392,215.3279975,2758.227023,9892.018413
WESTERN EUROPE                     ,Switzerland,CHE,2016,4.955406946,120.6919788,631.5669064,6905.881322,197.3004049,2615.619353,9718.80108
WESTERN EUROPE                     ,Switzerland,CHE,2017,4.787804253,116.3084089,615.4881283,6916.327174,190.8467339,2563.997276,9671.171183
EASTERN ASIA,Syria,SYR,1990,18.50883896,385.3681681,1096.629443,2422.846186,1037.026871,3739.437924,7199.310981
EASTERN ASIA,Syria,SYR,1991,18.52053391,393.8798984,1106.181408,2487.709501,1081.972228,3925.734421,7495.416151
EASTERN ASIA,Syria,SYR,1992,18.77164779,405.5194598,1123.822257,2593.292823,1145.59602,4141.900473,7880.789316
EASTERN ASIA,Syria,SYR,1993,17.91199448,395.781467,1098.708342,2609.434123,1141.461623,4138.819901,7889.715647
EASTERN ASIA,Syria,SYR,1994,17.35133388,397.6595936,1097.230229,2688.517722,1151.873481,4255.096377,8095.48758
EASTERN ASIA,Syria,SYR,1995,16.92694336,391.8113731,1085.92916,2745.36091,1169.569141,4288.465852,8203.395904
EASTERN ASIA,Syria,SYR,1996,16.57205463,385.8443136,1070.98839,2807.281167,1191.079478,4312.804275,8311.16492
EASTERN ASIA,Syria,SYR,1997,16.26416892,383.4490949,1058.032244,2871.285875,1214.728529,4391.613488,8477.627892
EASTERN ASIA,Syria,SYR,1998,16.02492375,371.6067628,1036.679485,2913.292442,1241.68839,4363.836518,8518.81735
EASTERN ASIA,Syria,SYR,1999,15.4923393,352.1134479,1005.322548,2930.260111,1243.596895,4240.131529,8413.988535
EASTERN ASIA,Syria,SYR,2000,14.95487857,337.9681415,972.6452097,2975.026331,1241.742951,4186.214099,8402.98338
EASTERN ASIA,Syria,SYR,2001,14.29659346,317.9091223,933.1983298,3016.950337,1225.624565,4056.709665,8299.284567
EASTERN ASIA,Syria,SYR,2002,13.69794584,308.3705307,905.9450889,3080.6447,1211.045774,4066.562234,8358.252708
EASTERN ASIA,Syria,SYR,2003,13.07879737,297.8393014,829.4710151,2962.044531,1191.402346,4066.232121,8219.678997
EASTERN ASIA,Syria,SYR,2004,13.29802084,282.4527424,800.5561865,2988.891596,1246.531611,3999.090805,8234.514011
EASTERN ASIA,Syria,SYR,2005,12.82296702,263.6075388,782.390196,3020.01616,1265.840987,3889.086343,8174.943491
EASTERN ASIA,Syria,SYR,2006,11.70364661,252.8849584,755.2671287,3012.946148,1248.340848,3900.829877,8162.116873
EASTERN ASIA,Syria,SYR,2007,11.44623865,248.8347243,758.4192114,3120.678712,1268.021593,4005.941681,8394.641985
EASTERN ASIA,Syria,SYR,2008,11.70760145,249.5248228,770.9375536,3267.255615,1309.662228,4188.03199,8764.949833
EASTERN ASIA,Syria,SYR,2009,11.39843621,242.0700314,759.0586303,3314.650505,1302.861879,4245.76893,8863.281314
EASTERN ASIA,Syria,SYR,2010,11.19466249,233.7983568,742.9383042,3361.357577,1299.287554,4286.892915,8947.538045
EASTERN ASIA,Syria,SYR,2011,11.36397487,228.3577263,728.8980389,3418.220743,1300.061927,4373.061804,9091.344474
EASTERN ASIA,Syria,SYR,2012,12.23939175,226.042432,709.3804574,3445.0282,1294.510484,4493.176419,9232.715103
EASTERN ASIA,Syria,SYR,2013,13.22826339,224.5286114,697.7621016,3502.748255,1276.576525,4619.928933,9399.253713
EASTERN ASIA,Syria,SYR,2014,13.95410092,222.7074178,686.9370306,3556.862362,1259.871695,4747.488819,9564.222876
EASTERN ASIA,Syria,SYR,2015,14.49895426,220.8386901,671.5179528,3577.653031,1248.76486,4880.823994,9707.241885
EASTERN ASIA,Syria,SYR,2016,14.40161648,218.586561,661.3844679,3621.702633,1241.393346,5028.103754,9891.199732
EASTERN ASIA,Syria,SYR,2017,14.01682841,215.1401342,648.2386946,3665.4966,1237.790353,5153.570101,10056.85705
EASTERN ASIA,Taiwan,TWN,1990,12.07150212,263.0180085,829.3209698,6045.958844,1358.616085,7617.145104,15021.72003
EASTERN ASIA,Taiwan,TWN,1991,11.97913477,257.168652,818.2423668,6356.304095,1371.854063,7556.488259,15284.64642
EASTERN ASIA,Taiwan,TWN,1992,12.21791356,255.3715116,819.6356462,6746.47094,1422.553866,7605.861951,15774.88676
EASTERN ASIA,Taiwan,TWN,1993,12.58079395,252.0206925,812.3662988,7040.660322,1489.04462,7601.211873,16130.91682
EASTERN ASIA,Taiwan,TWN,1994,13.21665156,253.9986601,820.6095419,7524.306695,1591.221139,7744.991084,16860.51892
EASTERN ASIA,Taiwan,TWN,1995,13.60549192,252.7727263,832.0719412,8086.429075,1669.430074,7697.590435,17453.44958
EASTERN ASIA,Taiwan,TWN,1996,14.28207132,251.352303,838.4828644,8618.941405,1784.702617,7649.21479,18052.85881
EASTERN ASIA,Taiwan,TWN,1997,14.20360498,237.5394508,812.65275,8799.290277,1801.120022,7321.04703,17921.45733
EASTERN ASIA,Taiwan,TWN,1998,14.9394428,232.2808684,824.0138519,9410.498441,1915.972898,7287.303549,18613.77489
EASTERN ASIA,Taiwan,TWN,1999,14.99759253,220.2657321,815.8593296,9845.018727,1936.139167,7125.097809,18906.2557
EASTERN ASIA,Taiwan,TWN,2000,15.764664,214.4313158,819.8316523,10393.70772,2042.517321,7166.063187,19602.28823
EASTERN ASIA,Taiwan,TWN,2001,15.93942279,205.7607663,819.3755145,10827.33115,2061.065546,7189.239837,20077.63653
EASTERN ASIA,Taiwan,TWN,2002,15.76401917,194.4753845,807.5665845,11048.78972,2034.447211,7101.386752,20184.62368
EASTERN ASIA,Taiwan,TWN,2003,16.14886794,188.947737,808.3057934,11414.51625,2084.072282,7198.775186,20697.36372
EASTERN ASIA,Taiwan,TWN,2004,17.04593833,188.0069941,822.3335481,12037.41763,2194.57172,7490.320925,21722.31027
EASTERN ASIA,Taiwan,TWN,2005,17.95423339,186.751566,826.9417139,12492.98461,2305.718377,7789.282049,22587.98503
EASTERN ASIA,Taiwan,TWN,2006,18.14126883,180.5549996,804.3752933,12471.82852,2324.691981,7878.855292,22675.37579
EASTERN ASIA,Taiwan,TWN,2007,17.91500453,175.5992714,796.8585276,12732.50918,2291.483318,7977.05201,23001.0445
EASTERN ASIA,Taiwan,TWN,2008,17.90835039,173.5243666,799.957492,13146.79417,2285.745553,8212.616989,23645.15671
EASTERN ASIA,Taiwan,TWN,2009,17.32963359,168.0392412,778.4334374,13253.75404,2203.379203,8279.575041,23736.70828
EASTERN ASIA,Taiwan,TWN,2010,17.18902251,164.9147164,769.2055511,13563.36859,2176.07969,8438.127346,24177.57562
EASTERN ASIA,Taiwan,TWN,2011,18.1328205,169.4710922,792.760389,14373.38913,2286.897057,8994.239586,25654.52578
EASTERN ASIA,Taiwan,TWN,2012,17.59460609,164.4250824,772.1618936,14360.34395,2206.153199,9056.600191,25623.09734
EASTERN ASIA,Taiwan,TWN,2013,16.8914132,162.0516583,751.4078835,14313.24061,2099.743101,9248.331917,25661.31563
EASTERN ASIA,Taiwan,TWN,2014,17.05071065,165.0418699,755.0892448,14744.88463,2100.28786,9735.249595,26580.42209
EASTERN ASIA,Taiwan,TWN,2015,16.41078675,163.2757375,739.0716933,14595.02521,2006.544273,9967.189217,26568.7587
EASTERN ASIA,Taiwan,TWN,2016,16.35427622,168.251693,743.1911631,14855.50689,1981.533369,10597.08698,27434.12724
EASTERN ASIA,Taiwan,TWN,2017,16.12323272,168.942812,728.2160443,14947.7803,1933.7434,10881.45661,27762.98031
SOUTHEAST ASIA,Thailand,THA,1990,17.08392567,303.7461792,1232.773733,18880.7813,5407.737326,20436.36271,44724.88134
SOUTHEAST ASIA,Thailand,THA,1991,17.62579923,302.5540757,1232.478098,19605.05543,5695.725172,21051.17269,46351.95329
SOUTHEAST ASIA,Thailand,THA,1992,18.14427508,295.7583286,1232.738329,20322.44013,5980.091907,21214.61769,47517.14972
SOUTHEAST ASIA,Thailand,THA,1993,19.15257831,293.74327,1230.992419,20989.2589,6426.093187,21669.06088,49084.41296
SOUTHEAST ASIA,Thailand,THA,1994,20.53435464,295.1562474,1180.652976,20836.21278,6998.971427,22354.82769,50190.0119
SOUTHEAST ASIA,Thailand,THA,1995,22.12607606,290.87992,1137.862546,20856.17794,7650.511148,22604.80005,51111.48914
SOUTHEAST ASIA,Thailand,THA,1996,23.23216065,287.774064,1109.285436,21232.45212,8137.274378,22918.96184,52288.68834
SOUTHEAST ASIA,Thailand,THA,1997,20.92241674,259.6754815,1020.644818,20482.4576,7406.69811,21206.14557,49095.30128
SOUTHEAST ASIA,Thailand,THA,1998,20.64976747,246.7731159,967.9905645,20443.77096,7374.554201,20682.66846,48500.99362
SOUTHEAST ASIA,Thailand,THA,1999,21.29693945,245.0073001,964.3245258,21455.41417,7666.126414,21079.82044,50201.36102
SOUTHEAST ASIA,Thailand,THA,2000,20.60930442,232.0957812,926.5715693,21723.24308,7473.725643,20473.48311,49670.45183
SOUTHEAST ASIA,Thailand,THA,2001,19.40057835,214.7936795,874.6520745,21617.17001,7076.510738,19551.35698,48245.03773
SOUTHEAST ASIA,Thailand,THA,2002,19.15359886,207.8143878,859.797583,22414.18896,7022.623682,19554.43825,48991.25089
SOUTHEAST ASIA,Thailand,THA,2003,18.02573958,197.3560709,835.2109838,22948.51416,6641.270794,19231.67436,48821.45931
SOUTHEAST ASIA,Thailand,THA,2004,17.26189214,192.805813,813.4132799,23532.2474,6395.11545,19494.90049,49422.26334
SOUTHEAST ASIA,Thailand,THA,2005,16.60365523,187.6834421,796.5026911,24236.77427,6187.122087,19733.63353,50157.52989
SOUTHEAST ASIA,Thailand,THA,2006,15.96450661,179.2721249,774.5908169,24789.13808,5975.859539,19646.57344,50411.57105
SOUTHEAST ASIA,Thailand,THA,2007,15.37698249,170.6626486,753.0099716,25322.53559,5772.575179,19524.84174,50619.95252
SOUTHEAST ASIA,Thailand,THA,2008,14.90262595,162.5403663,728.5648733,25708.28707,5604.148193,19428.52109,50740.95636
SOUTHEAST ASIA,Thailand,THA,2009,14.48049355,154.6113988,694.5645573,25676.31659,5451.33425,19311.06976,50438.7206
SOUTHEAST ASIA,Thailand,THA,2010,14.60737071,152.7005841,684.7076994,26457.11266,5502.439894,19921.81369,51881.36625
SOUTHEAST ASIA,Thailand,THA,2011,14.52382744,149.2153949,662.3395094,26634.93652,5470.110875,20329.9159,52434.9633
SOUTHEAST ASIA,Thailand,THA,2012,14.31489915,143.6592797,632.6142977,26448.65655,5386.806135,20422.96505,52258.42774
SOUTHEAST ASIA,Thailand,THA,2013,13.84963642,137.4045662,604.3215786,26273.98545,5228.171133,20368.89785,51871.05443
SOUTHEAST ASIA,Thailand,THA,2014,13.55840971,133.9907921,593.4118544,26855.09604,5123.438541,20674.11078,52652.64535
SOUTHEAST ASIA,Thailand,THA,2015,13.45629693,131.6527239,577.3726426,27249.91572,5061.622676,21083.15219,53394.69058
SOUTHEAST ASIA,Thailand,THA,2016,13.60137805,132.0542881,573.3697256,28266.67994,5088.862983,21895.19491,55250.73783
SOUTHEAST ASIA,Thailand,THA,2017,13.26491569,129.5854855,564.5332641,29115.07513,4924.350406,22195.3838,56234.80933
EASTERN ASIA,Turkey,TUR,1990,28.30532001,563.0904262,1293.911627,20200.21787,8200.264186,36592.57387,64993.05593
EASTERN ASIA,Turkey,TUR,1991,28.64408831,566.4352855,1265.659553,20250.90185,8514.707485,37865.12461,66630.73395
EASTERN ASIA,Turkey,TUR,1992,28.42809094,564.0428087,1236.171962,20370.02878,8668.856113,38729.01636,67767.90125
EASTERN ASIA,Turkey,TUR,1993,28.52603417,563.1284599,1210.431574,20623.95793,8923.05164,39400.64158,68947.65115
EASTERN ASIA,Turkey,TUR,1994,28.85456213,559.5450847,1188.720527,21003.05668,9235.723296,39984.58429,70223.36427
EASTERN ASIA,Turkey,TUR,1995,28.53395167,546.397201,1155.977002,21251.67824,9338.444945,39889.33589,70479.45907
EASTERN ASIA,Turkey,TUR,1996,27.5929035,522.5698552,1106.711573,21344.10245,9224.147816,38905.42382,69473.67409
EASTERN ASIA,Turkey,TUR,1997,26.97402901,499.7309255,1071.798851,21841.49293,9187.167245,37870.07197,68898.73214
EASTERN ASIA,Turkey,TUR,1998,25.91253894,477.1331081,1033.09922,22412.65977,8966.055979,36870.73005,68249.4458
EASTERN ASIA,Turkey,TUR,1999,24.65239467,452.3507509,993.2394561,22806.90617,8636.079898,36031.843,67474.82907
EASTERN ASIA,Turkey,TUR,2000,22.64408468,418.8015246,939.9195843,22896.99268,8043.335934,34070.40705,65010.73566
EASTERN ASIA,Turkey,TUR,2001,21.05209975,396.47246,909.3072851,23518.47502,7583.874402,32906.4237,64008.77313
EASTERN ASIA,Turkey,TUR,2002,18.9313626,379.9173065,878.763609,24174.76656,6910.690443,32247.93247,63333.38947
EASTERN ASIA,Turkey,TUR,2003,18.36474809,362.7262138,865.1377441,25433.85606,6787.96585,31470.56766,63692.38958
EASTERN ASIA,Turkey,TUR,2004,17.77425118,347.1137999,847.5059383,26082.51842,6640.838981,31172.59964,63895.95704
EASTERN ASIA,Turkey,TUR,2005,17.24825537,337.1177627,882.5971334,27972.73473,6498.973754,31782.97685,66254.68534
EASTERN ASIA,Turkey,TUR,2006,16.61750479,328.8379356,895.5702607,29427.75556,6324.756914,32240.37512,67992.88759
EASTERN ASIA,Turkey,TUR,2007,16.22483519,320.7283598,882.7954399,30004.2261,6256.972403,32387.53744,68648.73594
EASTERN ASIA,Turkey,TUR,2008,15.97664156,314.0948372,873.4758066,30567.88932,6246.320429,32773.04976,69587.25952
EASTERN ASIA,Turkey,TUR,2009,16.27252857,321.2869706,898.6519535,32608.92009,6442.284355,34737.99129,73789.19574
EASTERN ASIA,Turkey,TUR,2010,15.87284664,316.3404108,901.1600718,33851.82887,6358.082099,35489.19981,75699.11078
EASTERN ASIA,Turkey,TUR,2011,15.29421225,305.9894866,896.2661772,34734.27038,6195.31345,35630.13214,76559.71598
EASTERN ASIA,Turkey,TUR,2012,14.56002706,294.0434595,889.7125498,35580.73287,5957.014375,35658.0091,77195.75635
EASTERN ASIA,Turkey,TUR,2013,14.13507445,285.334435,887.0666895,36289.39134,5843.200561,36052.54031,78185.13221
EASTERN ASIA,Turkey,TUR,2014,13.76257013,276.3389378,877.4382948,36951.10588,5737.250006,36437.47234,79125.82823
EASTERN ASIA,Turkey,TUR,2015,12.88417762,264.9036328,845.1781623,36767.08175,5411.275884,36436.83714,78615.19478
EASTERN ASIA,Turkey,TUR,2016,12.29044277,254.7585655,803.6773643,36162.72864,5212.494217,36168.81409,77544.03696
EASTERN ASIA,Turkey,TUR,2017,12.09795582,248.6291845,767.5652052,35735.98027,5182.694762,36171.74713,77090.42216
EASTERN EUROPE                     ,Ukraine,UKR,1990,38.97570203,536.3905278,1025.786341,41188.82537,9724.525431,66406.39597,117319.7468
EASTERN EUROPE                     ,Ukraine,UKR,1991,42.00043621,574.1219346,1059.317069,42433.34597,10417.89548,72185.41962,125036.6611
EASTERN EUROPE                     ,Ukraine,UKR,1992,46.01602307,619.4358131,1090.276976,43677.96907,11408.74531,77864.99549,132951.7099
EASTERN EUROPE                     ,Ukraine,UKR,1993,49.67639103,656.0469762,1118.93024,45012.86071,12379.58212,81209.63061,138602.0734
EASTERN EUROPE                     ,Ukraine,UKR,1994,55.73888076,701.193227,1149.062524,46712.90799,13953.5496,85132.43439,145798.892
EASTERN EUROPE                     ,Ukraine,UKR,1995,65.74298709,779.8144147,1208.610782,49964.51934,16593.09725,91631.98924,158189.6058
EASTERN EUROPE                     ,Ukraine,UKR,1996,65.05372403,766.0708807,1175.616563,49659.7511,16468.72939,87777.5983,153906.0788
EASTERN EUROPE                     ,Ukraine,UKR,1997,61.10217417,721.1842712,1117.465355,48620.00407,15515.45298,80682.21804,144817.6751
